DATE,TIME,EQUIP_NAME,MODEL,ROLL,FIRST_LAYER,SAME_LAYER,LAYER_NO,LAYER_NAME,FP1_DX,FP1_DY,FP1_ENABLE,FP2_DX,FP2_DY,FP2_ENABLE,FP3_DX,FP3_DY,FP3_ENABLE,FP4_DX,FP4_DY,FP4_ENABLE,FP5_DX,FP5_DY,FP5_ENABLE,FP6_DX,FP6_DY,FP6_ENABLE,AB_STACK_X,AB_STACK_Y,TOTAL_LAYER,W_MARGIN,L_MARGIN,BAR_NO,MARGIN,GRADE,TILT,L_MARGIN1,W_MARGIN1,L_MARGIN2,W_MARGIN2,L_MARGIN3,W_MARGIN3,L_MARGIN4,W_MARGIN4,L_MARGIN5,W_MARGIN5,L_MARGIN6,W_MARGIN6
2026-03-13,00:31:30,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,13,,-425,476,1,-463,386,1,-409,431,1,-323,290,1,-252,351,1,-225,234,1,1080,0,29,230,260,1,73.6,2,3.51,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:31,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,14,,-314,91,1,-420,351,1,-458,198,1,-559,493,1,-779,301,1,-294,386,1,1080,0,29,230,260,1,73.6,2,1.15,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:32,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,15,,-771,250,1,-608,71,1,-716,373,1,-305,389,1,-653,159,1,-414,494,1,1080,0,29,230,260,1,73.6,2,0.67,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:33,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,16,,-761,356,1,-442,452,1,-669,104,1,-740,252,1,-454,69,1,-304,389,1,1080,0,29,230,260,1,73.6,2,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:34,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,17,,-688,458,1,-676,186,1,-523,117,1,-694,147,1,-732,75,1,-376,167,1,1080,0,29,230,260,1,73.6,2,1.74,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:35,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,18,,-348,258,1,-612,140,1,-647,358,1,-756,232,1,-434,231,1,-476,476,1,1080,0,29,230,260,1,73.6,2,0.29,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:36,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,19,,-281,182,1,-345,406,1,-733,75,1,-732,167,1,-382,271,1,-213,112,1,1080,0,29,230,260,1,73.6,2,3.91,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:37,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,20,,-393,142,1,-459,326,1,-324,393,1,-630,133,1,-722,200,1,-413,241,1,1080,0,29,230,260,1,73.6,2,1.58,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:38,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,21,,-605,235,1,-419,218,1,-204,401,1,-544,311,1,-305,100,1,-419,128,1,1080,0,29,230,260,1,73.6,2,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:39,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,22,,-665,68,1,-474,301,1,-529,401,1,-694,499,1,-490,149,1,-791,274,1,1080,0,29,230,260,1,73.6,2,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:40,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,23,,-204,448,1,-443,357,1,-703,303,1,-424,135,1,-793,396,1,-616,157,1,1080,0,29,230,260,1,73.6,2,3.38,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:41,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,24,,-689,380,1,-470,197,1,-629,117,1,-223,423,1,-460,160,1,-635,282,1,1080,0,29,230,260,1,73.6,2,0.34,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:42,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,25,,-677,96,1,-778,86,1,-741,341,1,-440,200,1,-570,267,1,-536,473,1,1080,0,29,230,260,1,73.6,2,0.14,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:43,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,26,,-688,332,1,-547,150,1,-349,280,1,-229,451,1,-328,322,1,-648,348,1,1080,0,29,230,260,1,73.6,2,3.78,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:44,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,27,,-230,344,1,-706,427,1,-549,143,1,-634,427,1,-273,391,1,-313,142,1,1080,0,29,230,260,1,73.6,2,4.69,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:45,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,28,,-551,252,1,-639,370,1,-711,81,1,-330,235,1,-667,177,1,-715,165,1,1080,0,29,230,260,1,73.6,2,0.06,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:46,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,29,,-784,473,1,-208,425,1,-383,71,1,-255,334,1,-784,390,1,-789,60,1,1080,0,29,230,260,1,73.6,2,3.99,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:47,5C68,CL05B103KB54PCM,ALC1830BAP,TRUE,TRUE,1,,-568,471,1,-614,244,1,-664,338,1,-456,499,1,-765,420,1,-753,488,1,1080,0,23,230,260,2,87.4,1,0.62,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:48,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,2,,-606,195,1,-716,110,1,-738,97,1,-455,284,1,-326,484,1,-573,319,1,1080,0,23,230,260,2,87.4,1,3.71,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:49,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,3,,-335,273,1,-381,385,1,-292,128,1,-721,483,1,-694,78,1,-377,236,1,1080,0,23,230,260,2,87.4,1,4.3,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:50,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,4,,-727,252,1,-651,208,1,-563,342,1,-793,393,1,-231,482,1,-414,56,1,1080,0,23,230,260,2,87.4,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:51,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,5,,-797,470,1,-593,225,1,-707,412,1,-476,471,1,-465,123,1,-293,303,1,1080,0,23,230,260,2,87.4,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:52,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,6,,-674,434,1,-295,146,1,-645,65,1,-300,359,1,-347,421,1,-502,259,1,1080,0,23,230,260,2,87.4,1,0.73,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:53,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,7,,-795,56,1,-236,67,1,-512,432,1,-549,227,1,-478,236,1,-621,281,1,1080,0,23,230,260,2,87.4,1,0.22,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:54,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,8,,-438,195,1,-455,244,1,-638,177,1,-578,126,1,-601,68,1,-758,256,1,1080,0,23,230,260,2,87.4,1,3.83,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:55,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,9,,-385,256,1,-763,259,1,-540,250,1,-452,228,1,-593,486,1,-716,374,1,1080,0,23,230,260,2,87.4,1,3.31,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:56,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,10,,-352,222,1,-495,206,1,-718,218,1,-768,256,1,-685,131,1,-427,86,1,1080,0,23,230,260,2,87.4,1,1.35,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:57,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,11,,-725,193,1,-761,57,1,-212,325,1,-424,363,1,-362,310,1,-566,99,1,1080,0,23,230,260,2,87.4,1,3.4,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:58,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,12,,-694,442,1,-783,139,1,-619,462,1,-311,54,1,-402,150,1,-779,361,1,1080,0,23,230,260,2,87.4,1,2.97,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:59,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,13,,-798,362,1,-207,363,1,-785,456,1,-307,406,1,-208,97,1,-701,178,1,1080,0,23,230,260,2,87.4,1,0.64,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:00,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,14,,-520,156,1,-450,74,1,-303,465,1,-352,492,1,-710,168,1,-275,221,1,1080,0,23,230,260,2,87.4,1,4.51,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:01,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,15,,-211,379,1,-538,212,1,-448,156,1,-237,227,1,-600,206,1,-255,233,1,1080,0,23,230,260,2,87.4,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:02,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,16,,-744,348,1,-269,129,1,-510,213,1,-662,277,1,-280,423,1,-344,331,1,1080,0,23,230,260,2,87.4,1,1.81,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:03,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,17,,-768,61,1,-353,263,1,-794,284,1,-357,385,1,-247,80,1,-654,488,1,1080,0,23,230,260,2,87.4,1,3.13,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:04,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,18,,-435,158,1,-613,417,1,-402,313,1,-677,131,1,-441,192,1,-715,277,1,1080,0,23,230,260,2,87.4,1,3.37,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:05,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,19,,-303,135,1,-788,359,1,-387,168,1,-232,468,1,-598,81,1,-255,276,1,1080,0,23,230,260,2,87.4,1,2.68,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:06,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,20,,-736,347,1,-794,230,1,-609,276,1,-588,395,1,-433,205,1,-365,257,1,1080,0,23,230,260,2,87.4,1,0.51,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:07,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,21,,-666,372,1,-792,487,1,-571,279,1,-729,424,1,-486,129,1,-376,430,1,1080,0,23,230,260,2,87.4,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:08,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,22,,-449,250,1,-201,178,1,-365,336,1,-598,256,1,-666,115,1,-352,266,1,1080,0,23,230,260,2,87.4,1,4.33,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:09,5C68,CL05B103KB54PCM,ALC1830BAP,FALSE,TRUE,23,,-265,109,1,-292,427,1,-737,196,1,-345,437,1,-658,297,1,-511,92,1,1080,0,23,230,260,2,87.4,1,3.68,90,90,90,90,90,90,90,90,90,90,90,90
