DATE,TIME,EQUIP_NAME,MODEL,ROLL,FIRST_LAYER,SAME_LAYER,LAYER_NO,LAYER_NAME,FP1_DX,FP1_DY,FP1_ENABLE,FP2_DX,FP2_DY,FP2_ENABLE,FP3_DX,FP3_DY,FP3_ENABLE,FP4_DX,FP4_DY,FP4_ENABLE,FP5_DX,FP5_DY,FP5_ENABLE,FP6_DX,FP6_DY,FP6_ENABLE,AB_STACK_X,AB_STACK_Y,TOTAL_LAYER,W_MARGIN,L_MARGIN,BAR_NO,MARGIN,GRADE,TILT,L_MARGIN1,W_MARGIN1,L_MARGIN2,W_MARGIN2,L_MARGIN3,W_MARGIN3,L_MARGIN4,W_MARGIN4,L_MARGIN5,W_MARGIN5,L_MARGIN6,W_MARGIN6
2026-03-12,00:31:12,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,11,,-538,387,1,-319,212,1,-446,433,1,-653,469,1,-461,179,1,-661,168,1,1080,0,29,230,260,0,85.1,3,4.97,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:13,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,12,,-585,149,1,-593,256,1,-701,252,1,-767,486,1,-380,71,1,-426,235,1,1080,0,29,230,260,0,85.1,3,2.2,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:14,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,13,,-578,436,1,-385,50,1,-435,132,1,-412,486,1,-776,244,1,-672,450,1,1080,0,29,230,260,0,85.1,3,0.85,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:15,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,14,,-687,373,1,-752,423,1,-612,357,1,-646,378,1,-349,459,1,-586,214,1,1080,0,29,230,260,0,85.1,3,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:16,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,15,,-790,233,1,-660,426,1,-274,249,1,-760,283,1,-358,223,1,-275,139,1,1080,0,29,230,260,0,85.1,3,0.91,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:17,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,16,,-529,171,1,-472,94,1,-799,459,1,-297,229,1,-405,448,1,-373,434,1,1080,0,29,230,260,0,85.1,3,2.04,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:18,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,17,,-679,163,1,-318,82,1,-496,426,1,-710,163,1,-508,188,1,-704,237,1,1080,0,29,230,260,0,85.1,3,2.23,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:19,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,18,,-711,362,1,-251,272,1,-700,76,1,-734,395,1,-630,207,1,-353,63,1,1080,0,29,230,260,0,85.1,3,3.43,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:20,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,19,,-308,241,1,-511,349,1,-657,306,1,-503,345,1,-649,271,1,-220,294,1,1080,0,29,230,260,0,85.1,3,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:21,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,20,,-496,452,1,-605,229,1,-284,330,1,-417,145,1,-262,329,1,-502,380,1,1080,0,29,230,260,0,85.1,3,4.37,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:22,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,21,,-400,369,1,-273,185,1,-410,115,1,-345,60,1,-799,156,1,-359,411,1,1080,0,29,230,260,0,85.1,3,0.22,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:23,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,22,,-270,462,1,-758,495,1,-531,161,1,-268,91,1,-596,247,1,-375,209,1,1080,0,29,230,260,0,85.1,3,1.33,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:24,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,23,,-715,301,1,-564,399,1,-689,374,1,-540,156,1,-674,250,1,-556,305,1,1080,0,29,230,260,0,85.1,3,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:25,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,24,,-542,355,1,-361,335,1,-711,443,1,-568,347,1,-232,423,1,-424,101,1,1080,0,29,230,260,0,85.1,3,3.5,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:26,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,25,,-379,416,1,-571,87,1,-766,411,1,-751,485,1,-511,156,1,-259,172,1,1080,0,29,230,260,0,85.1,3,1.48,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:27,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,26,,-294,437,1,-552,131,1,-471,344,1,-687,472,1,-436,386,1,-453,213,1,1080,0,29,230,260,0,85.1,3,1.42,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:28,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,27,,-587,269,1,-456,118,1,-488,157,1,-655,81,1,-728,126,1,-628,67,1,1080,0,29,230,260,0,85.1,3,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:29,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,28,,-496,230,1,-512,445,1,-587,277,1,-586,285,1,-764,367,1,-208,170,1,1080,0,29,230,260,0,85.1,3,2.49,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:30,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,29,,-655,107,1,-546,203,1,-240,86,1,-479,352,1,-457,259,1,-575,221,1,1080,0,29,230,260,0,85.1,3,1.77,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:31,5C68,CL05B103KB54PCM,ALC9200BAP,TRUE,TRUE,1,,-264,497,1,-264,410,1,-338,379,1,-631,303,1,-356,190,1,-447,62,1,1080,0,18,230,260,1,76.6,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:32,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,2,,-323,211,1,-790,137,1,-392,410,1,-475,257,1,-604,51,1,-543,439,1,1080,0,18,230,260,1,76.6,1,1.39,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:33,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,3,,-380,238,1,-660,361,1,-357,136,1,-672,346,1,-334,294,1,-292,178,1,1080,0,18,230,260,1,76.6,1,1.01,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:34,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,4,,-350,350,1,-751,251,1,-486,357,1,-321,274,1,-344,476,1,-301,246,1,1080,0,18,230,260,1,76.6,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:35,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,5,,-258,136,1,-256,281,1,-604,498,1,-345,235,1,-283,482,1,-456,333,1,1080,0,18,230,260,1,76.6,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:36,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,6,,-360,123,1,-459,312,1,-559,294,1,-488,181,1,-411,463,1,-359,167,1,1080,0,18,230,260,1,76.6,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:37,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,7,,-694,367,1,-458,492,1,-485,332,1,-484,330,1,-388,117,1,-749,389,1,1080,0,18,230,260,1,76.6,1,3.96,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:38,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,8,,-408,220,1,-277,461,1,-472,253,1,-705,240,1,-221,108,1,-291,96,1,1080,0,18,230,260,1,76.6,1,3.98,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:39,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,9,,-533,128,1,-284,283,1,-555,175,1,-719,327,1,-551,390,1,-650,145,1,1080,0,18,230,260,1,76.6,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:40,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,10,,-219,320,1,-262,343,1,-272,368,1,-771,135,1,-250,63,1,-453,103,1,1080,0,18,230,260,1,76.6,1,0.37,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:41,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,11,,-672,252,1,-248,176,1,-251,127,1,-514,275,1,-225,424,1,-677,309,1,1080,0,18,230,260,1,76.6,1,1.24,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:42,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,12,,-379,434,1,-214,315,1,-751,269,1,-363,392,1,-688,384,1,-433,262,1,1080,0,18,230,260,1,76.6,1,4.74,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:43,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,13,,-578,228,1,-228,410,1,-468,238,1,-251,96,1,-369,227,1,-718,406,1,1080,0,18,230,260,1,76.6,1,2.71,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:44,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,14,,-753,82,1,-630,124,1,-513,185,1,-585,286,1,-229,249,1,-206,61,1,1080,0,18,230,260,1,76.6,1,1.09,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:45,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,15,,-768,182,1,-732,403,1,-213,231,1,-788,293,1,-390,146,1,-385,263,1,1080,0,18,230,260,1,76.6,1,4.11,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:46,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,16,,-226,270,1,-539,308,1,-303,430,1,-562,261,1,-253,207,1,-437,374,1,1080,0,18,230,260,1,76.6,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:47,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,17,,-446,413,1,-662,439,1,-326,153,1,-625,239,1,-406,97,1,-386,267,1,1080,0,18,230,260,1,76.6,1,3.13,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:48,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,18,,-279,75,1,-326,57,1,-203,130,1,-732,70,1,-249,160,1,-624,491,1,1080,0,18,230,260,1,76.6,1,1.34,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:49,5C68,CL05B103KB54PCM,ALC9200BAP,TRUE,TRUE,1,,-694,73,1,-636,77,1,-711,261,1,-450,292,1,-323,409,1,-344,448,1,1080,0,15,230,260,2,82.3,2,4.64,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:50,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,2,,-425,268,1,-440,99,1,-652,281,1,-680,313,1,-277,208,1,-719,98,1,1080,0,15,230,260,2,82.3,2,4.33,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:51,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,3,,-317,146,1,-379,432,1,-216,176,1,-800,322,1,-654,174,1,-440,251,1,1080,0,15,230,260,2,82.3,2,4.56,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:52,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,4,,-654,274,1,-681,427,1,-377,83,1,-350,499,1,-512,268,1,-278,122,1,1080,0,15,230,260,2,82.3,2,0.76,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:53,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,5,,-321,78,1,-631,240,1,-644,477,1,-395,385,1,-467,180,1,-743,324,1,1080,0,15,230,260,2,82.3,2,2.76,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:54,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,6,,-326,364,1,-674,52,1,-231,410,1,-214,415,1,-695,163,1,-233,427,1,1080,0,15,230,260,2,82.3,2,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:55,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,7,,-202,52,1,-371,75,1,-271,389,1,-422,334,1,-721,101,1,-768,289,1,1080,0,15,230,260,2,82.3,2,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:56,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,8,,-597,236,1,-537,165,1,-506,404,1,-388,424,1,-484,415,1,-502,451,1,1080,0,15,230,260,2,82.3,2,1.01,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:57,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,9,,-589,103,1,-281,107,1,-571,274,1,-327,175,1,-745,491,1,-396,344,1,1080,0,15,230,260,2,82.3,2,1.79,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:58,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,10,,-328,100,1,-493,247,1,-601,428,1,-724,494,1,-429,281,1,-566,452,1,1080,0,15,230,260,2,82.3,2,4.4,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:31:59,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,11,,-689,330,1,-518,476,1,-528,189,1,-617,435,1,-376,73,1,-508,463,1,1080,0,15,230,260,2,82.3,2,2.98,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:32:00,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,12,,-466,140,1,-206,190,1,-800,144,1,-234,221,1,-418,58,1,-256,389,1,1080,0,15,230,260,2,82.3,2,3.17,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:32:01,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,13,,-740,216,1,-586,66,1,-642,203,1,-785,292,1,-469,145,1,-722,235,1,1080,0,15,230,260,2,82.3,2,3.54,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:32:02,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,14,,-436,205,1,-394,302,1,-676,147,1,-293,474,1,-206,431,1,-342,66,1,1080,0,15,230,260,2,82.3,2,3.45,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-12,00:32:03,5C68,CL05B103KB54PCM,ALC9200BAP,FALSE,TRUE,15,,-202,112,1,-535,411,1,-669,69,1,-404,385,1,-734,62,1,-680,141,1,1080,0,15,230,260,2,82.3,2,0.35,90,90,90,90,90,90,90,90,90,90,90,90
