DATE,TIME,EQUIP_NAME,MODEL,ROLL,FIRST_LAYER,SAME_LAYER,LAYER_NO,LAYER_NAME,FP1_DX,FP1_DY,FP1_ENABLE,FP2_DX,FP2_DY,FP2_ENABLE,FP3_DX,FP3_DY,FP3_ENABLE,FP4_DX,FP4_DY,FP4_ENABLE,FP5_DX,FP5_DY,FP5_ENABLE,FP6_DX,FP6_DY,FP6_ENABLE,AB_STACK_X,AB_STACK_Y,TOTAL_LAYER,W_MARGIN,L_MARGIN,BAR_NO,MARGIN,GRADE,TILT,L_MARGIN1,W_MARGIN1,L_MARGIN2,W_MARGIN2,L_MARGIN3,W_MARGIN3,L_MARGIN4,W_MARGIN4,L_MARGIN5,W_MARGIN5,L_MARGIN6,W_MARGIN6
2026-03-14,00:31:14,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,13,,-638,239,1,-438,246,1,-443,76,1,-787,71,1,-405,161,1,-763,348,1,1080,0,26,230,260,0,81.6,1,0.14,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:15,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,14,,-552,351,1,-480,388,1,-704,334,1,-587,102,1,-584,454,1,-322,165,1,1080,0,26,230,260,0,81.6,1,0.68,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:16,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,15,,-251,108,1,-387,384,1,-797,231,1,-670,404,1,-212,100,1,-284,100,1,1080,0,26,230,260,0,81.6,1,2.37,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:17,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,16,,-379,89,1,-236,174,1,-487,189,1,-246,211,1,-257,267,1,-401,324,1,1080,0,26,230,260,0,81.6,1,2.72,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:18,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,17,,-436,481,1,-633,343,1,-367,280,1,-212,68,1,-457,271,1,-779,441,1,1080,0,26,230,260,0,81.6,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:19,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,18,,-318,77,1,-587,122,1,-531,422,1,-501,241,1,-474,340,1,-363,313,1,1080,0,26,230,260,0,81.6,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:20,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,19,,-483,54,1,-498,52,1,-220,107,1,-292,131,1,-434,331,1,-607,403,1,1080,0,26,230,260,0,81.6,1,3.58,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:21,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,20,,-730,226,1,-413,239,1,-507,360,1,-767,193,1,-758,375,1,-768,399,1,1080,0,26,230,260,0,81.6,1,3.67,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:22,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,21,,-222,189,1,-605,188,1,-793,77,1,-373,276,1,-522,474,1,-601,279,1,1080,0,26,230,260,0,81.6,1,3.82,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:23,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,22,,-581,451,1,-576,84,1,-444,487,1,-507,105,1,-325,75,1,-334,230,1,1080,0,26,230,260,0,81.6,1,2.54,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:24,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,23,,-393,73,1,-780,329,1,-264,488,1,-261,164,1,-426,290,1,-609,265,1,1080,0,26,230,260,0,81.6,1,2.53,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:25,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,24,,-272,325,1,-392,115,1,-314,255,1,-760,482,1,-365,120,1,-547,67,1,1080,0,26,230,260,0,81.6,1,3.18,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:26,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,25,,-447,141,1,-433,270,1,-542,152,1,-201,299,1,-272,146,1,-633,433,1,1080,0,26,230,260,0,81.6,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:27,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,26,,-361,152,1,-261,305,1,-451,298,1,-449,224,1,-791,120,1,-563,397,1,1080,0,26,230,260,0,81.6,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:28,5C69,CL05B103KB54PCM,ALC4414BAP,TRUE,TRUE,1,,-606,322,1,-678,309,1,-786,164,1,-390,90,1,-407,285,1,-440,149,1,1080,0,25,230,260,1,86.1,1,3.84,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:29,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,2,,-682,371,1,-703,457,1,-459,284,1,-461,115,1,-433,96,1,-397,100,1,1080,0,25,230,260,1,86.1,1,0.78,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:30,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,3,,-354,407,1,-252,493,1,-495,358,1,-442,217,1,-664,445,1,-607,472,1,1080,0,25,230,260,1,86.1,1,2.0,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:31,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,4,,-364,284,1,-699,401,1,-774,64,1,-283,221,1,-274,123,1,-381,280,1,1080,0,25,230,260,1,86.1,1,3.63,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:32,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,5,,-709,468,1,-616,157,1,-794,232,1,-338,324,1,-282,200,1,-498,178,1,1080,0,25,230,260,1,86.1,1,0.49,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:33,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,6,,-522,316,1,-491,425,1,-316,453,1,-252,199,1,-633,153,1,-288,91,1,1080,0,25,230,260,1,86.1,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:34,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,7,,-646,304,1,-748,243,1,-409,475,1,-315,222,1,-618,303,1,-572,194,1,1080,0,25,230,260,1,86.1,1,1.08,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:35,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,8,,-322,416,1,-579,87,1,-309,308,1,-542,51,1,-510,243,1,-272,55,1,1080,0,25,230,260,1,86.1,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:36,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,9,,-706,290,1,-626,450,1,-390,306,1,-437,121,1,-579,474,1,-640,57,1,1080,0,25,230,260,1,86.1,1,1.29,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:37,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,10,,-794,449,1,-415,260,1,-442,418,1,-297,236,1,-787,136,1,-769,444,1,1080,0,25,230,260,1,86.1,1,0.7,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:38,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,11,,-600,132,1,-683,224,1,-249,163,1,-447,117,1,-334,230,1,-554,288,1,1080,0,25,230,260,1,86.1,1,0.5,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:39,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,12,,-583,210,1,-784,61,1,-663,221,1,-654,392,1,-467,283,1,-482,72,1,1080,0,25,230,260,1,86.1,1,1.26,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:40,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,13,,-606,327,1,-520,330,1,-536,94,1,-675,444,1,-557,483,1,-745,433,1,1080,0,25,230,260,1,86.1,1,1.91,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:41,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,14,,-363,245,1,-348,310,1,-702,147,1,-298,393,1,-671,317,1,-593,355,1,1080,0,25,230,260,1,86.1,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:42,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,15,,-501,467,1,-673,362,1,-497,459,1,-779,73,1,-414,383,1,-429,490,1,1080,0,25,230,260,1,86.1,1,3.95,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:43,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,16,,-295,334,1,-641,56,1,-280,233,1,-510,401,1,-428,436,1,-480,103,1,1080,0,25,230,260,1,86.1,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:44,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,17,,-393,416,1,-685,74,1,-324,190,1,-619,412,1,-408,459,1,-254,408,1,1080,0,25,230,260,1,86.1,1,3.64,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:45,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,18,,-641,94,1,-426,291,1,-560,160,1,-697,159,1,-436,100,1,-238,356,1,1080,0,25,230,260,1,86.1,1,3.19,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:46,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,19,,-476,373,1,-758,310,1,-712,378,1,-736,496,1,-274,203,1,-281,142,1,1080,0,25,230,260,1,86.1,1,0.73,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:47,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,20,,-480,366,1,-771,323,1,-502,265,1,-588,135,1,-759,155,1,-719,251,1,1080,0,25,230,260,1,86.1,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:48,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,21,,-242,135,1,-535,89,1,-446,114,1,-722,60,1,-626,450,1,-585,325,1,1080,0,25,230,260,1,86.1,1,0.91,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:49,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,22,,-669,147,1,-792,380,1,-481,164,1,-720,249,1,-413,198,1,-767,368,1,1080,0,25,230,260,1,86.1,1,4.85,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:50,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,23,,-343,107,1,-309,214,1,-344,133,1,-551,279,1,-301,418,1,-584,319,1,1080,0,25,230,260,1,86.1,1,4.87,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:51,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,24,,-640,138,1,-539,399,1,-767,266,1,-454,281,1,-372,293,1,-484,304,1,1080,0,25,230,260,1,86.1,1,0.48,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:52,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,25,,-793,333,1,-364,370,1,-800,174,1,-416,348,1,-736,487,1,-600,442,1,1080,0,25,230,260,1,86.1,1,4.87,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:53,5C69,CL05B103KB54PCM,ALC4414BAP,TRUE,TRUE,1,,-790,315,1,-293,359,1,-563,68,1,-721,146,1,-664,287,1,-547,50,1,1080,0,22,230,260,2,76.3,1,1.68,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:54,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,2,,-609,140,1,-412,291,1,-280,376,1,-552,81,1,-423,327,1,-329,51,1,1080,0,22,230,260,2,76.3,1,4.96,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:55,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,3,,-451,50,1,-631,271,1,-510,494,1,-210,375,1,-576,326,1,-726,464,1,1080,0,22,230,260,2,76.3,1,3.48,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:56,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,4,,-656,480,1,-766,60,1,-304,399,1,-581,470,1,-527,308,1,-553,50,1,1080,0,22,230,260,2,76.3,1,4.86,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:57,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,5,,-479,366,1,-572,461,1,-302,278,1,-585,65,1,-446,397,1,-794,299,1,1080,0,22,230,260,2,76.3,1,3.55,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:58,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,6,,-219,175,1,-754,355,1,-247,375,1,-708,389,1,-680,80,1,-651,176,1,1080,0,22,230,260,2,76.3,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:59,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,7,,-481,255,1,-237,390,1,-702,310,1,-414,231,1,-571,323,1,-560,289,1,1080,0,22,230,260,2,76.3,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:32:00,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,8,,-317,95,1,-459,376,1,-490,417,1,-429,300,1,-434,203,1,-774,253,1,1080,0,22,230,260,2,76.3,1,3.16,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:32:01,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,9,,-416,141,1,-627,205,1,-282,227,1,-486,189,1,-247,238,1,-328,120,1,1080,0,22,230,260,2,76.3,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:32:02,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,10,,-262,430,1,-428,396,1,-505,99,1,-202,197,1,-341,388,1,-279,149,1,1080,0,22,230,260,2,76.3,1,4.62,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:32:03,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,11,,-771,455,1,-323,391,1,-237,399,1,-683,186,1,-770,466,1,-673,290,1,1080,0,22,230,260,2,76.3,1,1.66,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:32:04,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,12,,-483,120,1,-774,456,1,-354,88,1,-742,166,1,-284,270,1,-643,449,1,1080,0,22,230,260,2,76.3,1,0.74,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:32:05,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,13,,-472,442,1,-709,383,1,-391,179,1,-414,133,1,-300,251,1,-578,123,1,1080,0,22,230,260,2,76.3,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:32:06,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,14,,-677,208,1,-459,317,1,-229,139,1,-686,427,1,-370,457,1,-797,59,1,1080,0,22,230,260,2,76.3,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:32:07,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,15,,-489,478,1,-392,442,1,-628,491,1,-520,219,1,-775,96,1,-515,294,1,1080,0,22,230,260,2,76.3,1,4.7,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:32:08,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,16,,-399,166,1,-616,408,1,-522,123,1,-397,458,1,-618,429,1,-555,108,1,1080,0,22,230,260,2,76.3,1,3.32,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:32:09,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,17,,-206,391,1,-357,305,1,-278,230,1,-470,455,1,-386,146,1,-590,356,1,1080,0,22,230,260,2,76.3,1,3.09,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:32:10,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,18,,-532,299,1,-443,186,1,-432,445,1,-514,224,1,-386,340,1,-488,164,1,1080,0,22,230,260,2,76.3,1,1.72,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:32:11,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,19,,-312,79,1,-669,131,1,-296,497,1,-230,128,1,-371,467,1,-260,412,1,1080,0,22,230,260,2,76.3,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:32:12,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,20,,-668,206,1,-369,343,1,-338,417,1,-568,462,1,-338,255,1,-329,490,1,1080,0,22,230,260,2,76.3,1,4.31,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:32:13,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,21,,-597,117,1,-212,123,1,-240,161,1,-534,309,1,-635,318,1,-257,175,1,1080,0,22,230,260,2,76.3,1,2.91,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:32:14,5C69,CL05B103KB54PCM,ALC4414BAP,FALSE,TRUE,22,,-531,385,1,-212,150,1,-504,190,1,-381,388,1,-542,480,1,-620,88,1,1080,0,22,230,260,2,76.3,1,1.08,90,90,90,90,90,90,90,90,90,90,90,90
