DATE,TIME,EQUIP_NAME,MODEL,ROLL,FIRST_LAYER,SAME_LAYER,LAYER_NO,LAYER_NAME,FP1_DX,FP1_DY,FP1_ENABLE,FP2_DX,FP2_DY,FP2_ENABLE,FP3_DX,FP3_DY,FP3_ENABLE,FP4_DX,FP4_DY,FP4_ENABLE,FP5_DX,FP5_DY,FP5_ENABLE,FP6_DX,FP6_DY,FP6_ENABLE,AB_STACK_X,AB_STACK_Y,TOTAL_LAYER,W_MARGIN,L_MARGIN,BAR_NO,MARGIN,GRADE,TILT,L_MARGIN1,W_MARGIN1,L_MARGIN2,W_MARGIN2,L_MARGIN3,W_MARGIN3,L_MARGIN4,W_MARGIN4,L_MARGIN5,W_MARGIN5,L_MARGIN6,W_MARGIN6
2026-03-13,00:31:24,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,3,,-648,276,1,-763,305,1,-243,476,1,-748,233,1,-432,418,1,-420,342,1,1080,0,27,230,260,1,73.7,2,2.7,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:25,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,4,,-568,425,1,-420,120,1,-517,185,1,-441,466,1,-215,206,1,-513,185,1,1080,0,27,230,260,1,73.7,2,1.63,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:26,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,5,,-707,450,1,-491,388,1,-599,462,1,-276,134,1,-520,440,1,-469,259,1,1080,0,27,230,260,1,73.7,2,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:27,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,6,,-433,120,1,-245,213,1,-410,445,1,-685,338,1,-650,356,1,-426,176,1,1080,0,27,230,260,1,73.7,2,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:28,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,7,,-729,333,1,-223,259,1,-701,489,1,-328,227,1,-241,111,1,-748,456,1,1080,0,27,230,260,1,73.7,2,4.73,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:29,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,8,,-665,322,1,-617,128,1,-485,119,1,-479,185,1,-336,320,1,-730,347,1,1080,0,27,230,260,1,73.7,2,4.32,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:30,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,9,,-693,331,1,-459,272,1,-569,327,1,-676,63,1,-527,188,1,-653,171,1,1080,0,27,230,260,1,73.7,2,3.95,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:31,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,10,,-436,441,1,-438,454,1,-208,91,1,-227,285,1,-335,101,1,-735,161,1,1080,0,27,230,260,1,73.7,2,1.14,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:32,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,11,,-771,445,1,-573,436,1,-424,194,1,-512,206,1,-456,99,1,-451,206,1,1080,0,27,230,260,1,73.7,2,4.93,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:33,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,12,,-262,445,1,-259,490,1,-254,480,1,-298,290,1,-372,230,1,-351,269,1,1080,0,27,230,260,1,73.7,2,0.34,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:34,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,13,,-641,484,1,-269,164,1,-657,395,1,-262,67,1,-635,432,1,-385,191,1,1080,0,27,230,260,1,73.7,2,3.97,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:35,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,14,,-777,52,1,-206,285,1,-491,62,1,-401,73,1,-797,53,1,-515,175,1,1080,0,27,230,260,1,73.7,2,4.48,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:36,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,15,,-232,73,1,-339,300,1,-504,405,1,-530,90,1,-313,200,1,-677,198,1,1080,0,27,230,260,1,73.7,2,2.21,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:37,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,16,,-685,407,1,-283,345,1,-800,121,1,-321,223,1,-288,51,1,-359,442,1,1080,0,27,230,260,1,73.7,2,4.22,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:38,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,17,,-525,283,1,-249,123,1,-589,311,1,-255,401,1,-385,350,1,-326,350,1,1080,0,27,230,260,1,73.7,2,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:39,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,18,,-340,418,1,-554,325,1,-395,50,1,-684,296,1,-522,61,1,-367,327,1,1080,0,27,230,260,1,73.7,2,1.88,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:40,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,19,,-308,408,1,-673,239,1,-223,237,1,-752,53,1,-529,482,1,-727,429,1,1080,0,27,230,260,1,73.7,2,1.42,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:41,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,20,,-214,242,1,-315,225,1,-747,288,1,-473,418,1,-563,82,1,-401,342,1,1080,0,27,230,260,1,73.7,2,2.03,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:42,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,21,,-367,280,1,-523,439,1,-227,369,1,-272,224,1,-471,96,1,-386,403,1,1080,0,27,230,260,1,73.7,2,2.9,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:43,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,22,,-647,353,1,-578,52,1,-441,303,1,-275,309,1,-226,449,1,-531,330,1,1080,0,27,230,260,1,73.7,2,0.96,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:44,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,23,,-684,104,1,-757,64,1,-679,319,1,-337,304,1,-352,130,1,-248,449,1,1080,0,27,230,260,1,73.7,2,0.33,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:45,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,24,,-573,127,1,-265,432,1,-385,58,1,-707,470,1,-567,457,1,-210,469,1,1080,0,27,230,260,1,73.7,2,0.95,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:46,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,25,,-555,455,1,-525,88,1,-668,150,1,-736,62,1,-687,125,1,-224,472,1,1080,0,27,230,260,1,73.7,2,1.93,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:47,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,26,,-214,183,1,-272,168,1,-655,142,1,-272,219,1,-367,109,1,-250,411,1,1080,0,27,230,260,1,73.7,2,3.3,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:48,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,27,,-401,149,1,-642,459,1,-426,429,1,-347,63,1,-402,347,1,-754,166,1,1080,0,27,230,260,1,73.7,2,0.95,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:49,5C69,CL21A476MQYNNNE,ALC7298BAP,TRUE,TRUE,1,,-420,293,1,-783,135,1,-280,405,1,-343,238,1,-268,352,1,-638,134,1,1080,0,27,230,260,2,77.0,2,0.57,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:50,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,2,,-203,228,1,-233,476,1,-682,466,1,-447,349,1,-420,300,1,-427,359,1,1080,0,27,230,260,2,77.0,2,2.74,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:51,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,3,,-238,307,1,-428,437,1,-212,177,1,-626,118,1,-536,437,1,-617,257,1,1080,0,27,230,260,2,77.0,2,1.73,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:52,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,4,,-601,163,1,-376,383,1,-776,155,1,-721,453,1,-786,271,1,-565,262,1,1080,0,27,230,260,2,77.0,2,2.52,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:53,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,5,,-582,332,1,-355,242,1,-296,138,1,-322,308,1,-717,185,1,-251,395,1,1080,0,27,230,260,2,77.0,2,0.36,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:54,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,6,,-628,241,1,-500,392,1,-422,179,1,-530,437,1,-521,431,1,-324,314,1,1080,0,27,230,260,2,77.0,2,1.59,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:55,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,7,,-333,274,1,-800,407,1,-339,388,1,-320,244,1,-670,443,1,-689,480,1,1080,0,27,230,260,2,77.0,2,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:56,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,8,,-260,58,1,-435,261,1,-407,193,1,-342,168,1,-300,359,1,-419,303,1,1080,0,27,230,260,2,77.0,2,1.65,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:57,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,9,,-209,438,1,-515,94,1,-471,296,1,-612,359,1,-277,328,1,-785,85,1,1080,0,27,230,260,2,77.0,2,3.13,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:58,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,10,,-403,392,1,-287,469,1,-730,352,1,-693,204,1,-275,312,1,-219,324,1,1080,0,27,230,260,2,77.0,2,4.97,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:59,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,11,,-641,295,1,-339,386,1,-772,379,1,-219,399,1,-384,399,1,-685,479,1,1080,0,27,230,260,2,77.0,2,2.89,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:00,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,12,,-774,302,1,-725,361,1,-786,440,1,-205,224,1,-712,414,1,-562,352,1,1080,0,27,230,260,2,77.0,2,0.97,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:01,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,13,,-394,259,1,-680,454,1,-673,345,1,-287,390,1,-369,478,1,-733,236,1,1080,0,27,230,260,2,77.0,2,1.0,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:02,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,14,,-343,466,1,-219,58,1,-617,314,1,-662,235,1,-208,112,1,-719,380,1,1080,0,27,230,260,2,77.0,2,3.3,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:03,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,15,,-386,230,1,-742,186,1,-415,344,1,-494,277,1,-241,239,1,-313,127,1,1080,0,27,230,260,2,77.0,2,1.92,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:04,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,16,,-766,256,1,-652,420,1,-515,283,1,-371,407,1,-410,55,1,-643,348,1,1080,0,27,230,260,2,77.0,2,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:05,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,17,,-768,326,1,-361,249,1,-655,212,1,-716,143,1,-545,355,1,-207,435,1,1080,0,27,230,260,2,77.0,2,2.89,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:06,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,18,,-599,419,1,-582,485,1,-752,399,1,-786,316,1,-299,217,1,-602,312,1,1080,0,27,230,260,2,77.0,2,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:07,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,19,,-715,346,1,-601,469,1,-568,225,1,-766,185,1,-465,60,1,-662,246,1,1080,0,27,230,260,2,77.0,2,2.93,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:08,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,20,,-764,347,1,-414,139,1,-709,320,1,-356,328,1,-223,103,1,-712,155,1,1080,0,27,230,260,2,77.0,2,3.52,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:09,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,21,,-691,65,1,-407,447,1,-222,366,1,-291,368,1,-655,433,1,-513,329,1,1080,0,27,230,260,2,77.0,2,1.56,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:10,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,22,,-444,162,1,-388,176,1,-262,207,1,-562,255,1,-284,118,1,-608,215,1,1080,0,27,230,260,2,77.0,2,4.6,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:11,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,23,,-609,406,1,-331,84,1,-407,208,1,-610,97,1,-286,204,1,-566,133,1,1080,0,27,230,260,2,77.0,2,0.46,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:12,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,24,,-240,284,1,-698,349,1,-648,87,1,-216,292,1,-431,419,1,-546,101,1,1080,0,27,230,260,2,77.0,2,1.14,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:13,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,25,,-782,110,1,-786,167,1,-496,75,1,-575,54,1,-540,306,1,-676,379,1,1080,0,27,230,260,2,77.0,2,0.46,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:14,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,26,,-645,282,1,-761,304,1,-254,50,1,-519,220,1,-460,217,1,-506,356,1,1080,0,27,230,260,2,77.0,2,0.04,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:32:15,5C69,CL21A476MQYNNNE,ALC7298BAP,FALSE,TRUE,27,,-505,279,1,-249,55,1,-359,96,1,-710,229,1,-595,434,1,-408,234,1,1080,0,27,230,260,2,77.0,2,2.39,90,90,90,90,90,90,90,90,90,90,90,90
